TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-04-30 19:21:46,1777576906017,servicesartisans.fr/services/climaticien/consegudes,GET,nxtPservice=climaticien&nxtPlocation=consegudes,200,5z72k-1777576905517-a264fca7c9ad,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:21:46.016Z] [ERROR] Upstash circuit breaker opened {""reason"":""HTTP 403"",""consecutiveAuthFailures"":3,""reopenInMs"":60000}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:21:45,1777576905517,servicesartisans.fr/services/climaticien/consegudes,GET,nxtPservice=climaticien&nxtPlocation=consegudes,200,5z72k-1777576905517-a264fca7c9ad,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,master,MISS,middleware,src/middleware,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,6,yul1,301,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXE2STBRV7TY3SR0MD0NNT,TCkx9wqq4Aof,1,,
2026-04-30 19:21:45,1777576905517,servicesartisans.fr/services/climaticien/consegudes,GET,nxtPservice=climaticien&nxtPlocation=consegudes,200,5z72k-1777576905517-a264fca7c9ad,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,527,cdg1,130,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,hvc_1d67a7ea74d04aa99b410ea45e91,hvc_1d67a7ea74d04aa99b410ea45e91,1,,
2026-04-30 19:21:26,1777576886384,servicesartisans.fr/services/desinsectisation/la-roche-sur-yon/protection-phytosanitaire-du-vegetal-bioneo-prophy-vegetal-391975273,GET,,200,lz5jl-1777576885805-908f8104e356,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36",error,production,master,MISS,function,/services/[service]/[location]/[publicId],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:21:26.384Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2282)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2905)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,568111d54ed2340188ec4121f9e0c07f,,,,,,
2026-04-30 19:21:25,1777576885815,servicesartisans.fr/services/desinsectisation/la-roche-sur-yon/protection-phytosanitaire-du-vegetal-bioneo-prophy-vegetal-391975273,GET,,200,lz5jl-1777576885805-908f8104e356,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36",info,production,master,MISS,middleware,/services/[service]/[location]/[publicId],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,[desinsectisation] / status=200,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,568111d54ed2340188ec4121f9e0c07f,,,,,,
2026-04-30 19:21:26,1777576886442,servicesartisans.fr/services/desinsectisation/la-roche-sur-yon/protection-phytosanitaire-du-vegetal-bioneo-prophy-vegetal-391975273,GET,,200,lz5jl-1777576885805-908f8104e356,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36",error,production,master,MISS,function,/services/[service]/[location]/[publicId],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:21:26.440Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2282)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2905)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,568111d54ed2340188ec4121f9e0c07f,,,,,,
2026-04-30 19:21:26,1777576886442,servicesartisans.fr/services/desinsectisation/la-roche-sur-yon/protection-phytosanitaire-du-vegetal-bioneo-prophy-vegetal-391975273,GET,,200,lz5jl-1777576885805-908f8104e356,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36",error,production,master,MISS,function,/services/[service]/[location]/[publicId],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:21:26.441Z] [ERROR] Upstash circuit breaker opened {""reason"":""HTTP 403"",""consecutiveAuthFailures"":3,""reopenInMs"":60000}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,568111d54ed2340188ec4121f9e0c07f,,,,,,
2026-04-30 19:21:25,1777576885805,servicesartisans.fr/services/desinsectisation/la-roche-sur-yon/protection-phytosanitaire-du-vegetal-bioneo-prophy-vegetal-391975273,GET,,200,lz5jl-1777576885805-908f8104e356,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36",,production,master,MISS,middleware,src/middleware,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,10,iad1,292,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,568111d54ed2340188ec4121f9e0c07f,,01KQFXDFHQW5BF5RH7SXPW81ZC,W9UDtsWtsmCC,1,,
2026-04-30 19:21:25,1777576885805,servicesartisans.fr/services/desinsectisation/la-roche-sur-yon/protection-phytosanitaire-du-vegetal-bioneo-prophy-vegetal-391975273,GET,,200,lz5jl-1777576885805-908f8104e356,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Amazonbot/0.1; +https://developer.amazon.com/support/amazonbot) Chrome/119.0.6045.214 Safari/537.36",,production,master,MISS,function,/services/[service]/[location]/[publicId],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,450,cdg1,588,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,568111d54ed2340188ec4121f9e0c07f,,01KQFXDFQHD792VWJKDEWZ5HH3,pyYPnyPdy4xa,1,,
2026-04-30 19:21:08,1777576868556,servicesartisans.fr/api/geo/menu-data,GET,,200,s9sqh-1777576868301-b24d518b39b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",error,production,master,HIT,middleware,/api/geo/menu-data,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:21:08.555Z] [ERROR] [UpstashRateLimiter] Circuit breaker opened {""consecutiveFailures"":3,""cooldownMs"":30000}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:21:08,1777576868557,servicesartisans.fr/api/geo/menu-data,GET,,200,s9sqh-1777576868301-b24d518b39b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",error,production,master,HIT,middleware,/api/geo/menu-data,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:21:08.556Z] [ERROR] [UpstashRateLimiter] Redis unavailable {""key"":""43.135.128.162:/api/geo/menu-data"",""failOpen"":true,""consecutiveFailures"":3}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:21:08,1777576868301,servicesartisans.fr/api/geo/menu-data,GET,,200,s9sqh-1777576868301-b24d518b39b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,HIT,middleware,src/middleware,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,172,sfo1,286,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXCYG70K2MHB8EYR2HA6BQ,IqAKxDUSpgTO,2,,
2026-04-30 19:21:08,1777576868301,servicesartisans.fr/api/geo/menu-data,GET,,200,s9sqh-1777576868301-b24d518b39b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",,production,master,HIT,static,/api/geo/menu-data,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,404,sfo1,,,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:55,1777576855004,servicesartisans.fr/api/geo/menu-data,GET,,200,dg225-1777576854774-49a848b2fee3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,master,HIT,middleware,/api/geo/menu-data,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:55.002Z] [ERROR] [UpstashRateLimiter] Redis unavailable {""key"":""101.46.7.254:/api/geo/menu-data"",""failOpen"":true,""consecutiveFailures"":1}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:54,1777576854774,servicesartisans.fr/api/geo/menu-data,GET,,200,dg225-1777576854774-49a848b2fee3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,master,HIT,middleware,src/middleware,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,248,sin1,275,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXCH80YYYCZHWQ9JM2AJF3,cXaUpsFZ5QKR,2,,
2026-04-30 19:20:54,1777576854774,servicesartisans.fr/api/geo/menu-data,GET,,200,dg225-1777576854774-49a848b2fee3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,master,HIT,static,/api/geo/menu-data,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,244,sin1,,,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845187,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/healthcheck,GET,,200,gcvmv-1777576845155-4ba9137ec78e,vercel-cron/1.0,error,production,master,BYPASS,middleware,/api/cron/healthcheck,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.186Z] [ERROR] [UpstashRateLimiter] Redis unavailable {""key"":""54.174.67.65:/api/cron/healthcheck"",""failOpen"":true,""consecutiveFailures"":5}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845155,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/healthcheck,GET,,200,gcvmv-1777576845155-4ba9137ec78e,vercel-cron/1.0,,production,master,BYPASS,function,/api/cron/healthcheck,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,124,cdg1,371,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXC7XHA02HDWX13XDFMCT7,Tm7ZvPvBWPkK,1,,
2026-04-30 19:20:45,1777576845155,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/healthcheck,GET,,200,gcvmv-1777576845155-4ba9137ec78e,vercel-cron/1.0,,production,master,BYPASS,middleware,src/middleware,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,9,iad1,287,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXC7VHC8C8M394AYTNVYAG,W9UDtsWtsmCC,1,,
2026-04-30 19:20:45,1777576845155,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/healthcheck,GET,,200,gcvmv-1777576845155-4ba9137ec78e,vercel-cron/1.0,,production,master,BYPASS,static,/api/cron/healthcheck,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,258,iad1,,,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845230,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.230Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845292,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.292Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845366,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.366Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845381,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.379Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845411,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.411Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845453,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.453Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845460,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.460Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845470,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:45.469Z] [ERROR] Upstash circuit breaker opened {""reason"":""HTTP 403"",""consecutiveAuthFailures"":3,""reopenInMs"":60000}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:45,1777576845025,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,master,MISS,middleware,src/middleware,servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,8,yul1,301,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXC7QBYRZXTWTK69WX45Z4,TCkx9wqq4Aof,1,,
2026-04-30 19:20:45,1777576845025,servicesartisans.fr/services/climaticien/imecourt,GET,nxtPservice=climaticien&nxtPlocation=imecourt,200,jngsq-1777576845025-4347ce4a0135,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,488,cdg1,130,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,hvc_1d67a7ea74d04aa99b410ea45e91,hvc_1d67a7ea74d04aa99b410ea45e91,1,,
2026-04-30 19:20:40,1777576840352,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/send-reminders-1h,GET,,500,nkv87-1777576840307-491f9c2e6cf2,vercel-cron/1.0,error,production,master,BYPASS,middleware,/api/cron/send-reminders-1h,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:40.351Z] [ERROR] [UpstashRateLimiter] Redis unavailable {""key"":""54.90.146.80:/api/cron/send-reminders-1h"",""failOpen"":true,""consecutiveFailures"":4}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:40,1777576840455,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/send-reminders-1h,GET,,500,nkv87-1777576840307-491f9c2e6cf2,vercel-cron/1.0,error,production,master,BYPASS,function,/api/cron/send-reminders-1h,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:40.454Z] [ERROR] [Cron 1h] Error fetching bookings: {""error"":{""code"":""42703"",""details"":null,""hint"":null,""message"":""column bookings.service_name does not exist""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:40,1777576840455,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/send-reminders-1h,GET,,500,nkv87-1777576840307-491f9c2e6cf2,vercel-cron/1.0,error,production,master,BYPASS,function,/api/cron/send-reminders-1h,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:40.454Z] [ERROR] [Cron 1h] Error in send-reminders-1h: {""error"":{""code"":""42703"",""details"":null,""hint"":null,""message"":""column bookings.service_name does not exist""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:40,1777576840307,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/send-reminders-1h,GET,,500,nkv87-1777576840307-491f9c2e6cf2,vercel-cron/1.0,,production,master,BYPASS,function,/api/cron/send-reminders-1h,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,48,cdg1,371,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXC36E89XW617MNYWYSYDB,Tm7ZvPvBWPkK,1,,
2026-04-30 19:20:40,1777576840307,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/send-reminders-1h,GET,,500,nkv87-1777576840307-491f9c2e6cf2,vercel-cron/1.0,,production,master,BYPASS,middleware,src/middleware,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,10,iad1,286,2048,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,01KQFXC348FV1X91FRJSFJG6XZ,W9UDtsWtsmCC,1,,
2026-04-30 19:20:40,1777576840307,servicesartisans-daw99au96-servicesartisans.vercel.app/api/cron/send-reminders-1h,GET,,500,nkv87-1777576840307-491f9c2e6cf2,vercel-cron/1.0,,production,master,BYPASS,static,/api/cron/send-reminders-1h,servicesartisans-daw99au96-servicesartisans.vercel.app,servicesartisans-daw99au96-servicesartisans.vercel.app,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,193,iad1,,,,prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:41,1777576841747,servicesartisans.fr/services/climaticien/la-brigue,GET,nxtPservice=climaticien&nxtPlocation=la-brigue,200,qq48m-1777576839968-6d432e1c85db,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:41.745Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:41,1777576841769,servicesartisans.fr/services/climaticien/la-brigue,GET,nxtPservice=climaticien&nxtPlocation=la-brigue,200,qq48m-1777576839968-6d432e1c85db,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:41.769Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
2026-04-30 19:20:41,1777576841839,servicesartisans.fr/services/climaticien/la-brigue,GET,nxtPservice=climaticien&nxtPlocation=la-brigue,200,qq48m-1777576839968-6d432e1c85db,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),error,production,master,MISS,function,/services/[service]/[location],servicesartisans.fr,servicesartisans.fr,dpl_P1EjsJibqJB8BDboagAcGoKcPdQA,,,,,"[2026-04-30T19:20:41.839Z] [ERROR] Redis command error {""error"":{""name"":""Error"",""message"":""HTTP 403"",""stack"":""Error: HTTP 403\n    at g (/var/task/.next/server/chunks/98754.js:1:2220)\n    at process.processTicksAndRejections (node:internal/process/task_queues:104:5)\n    at async p.set (/var/task/.next/server/chunks/98754.js:1:2843)""}}",prj_h3YjJQCfZGWT8WoxOTfhgyyskrXT,,,,,,,
